locus_id,chrom,sentinel_rsid,sentinel_pos,gwas_pval,gwas_beta,regatlas_rank,regatlas_score,gene_id,gene_name,gene_biotype,abs_tss_distance,tss_distance_rank,is_nearest_tss,has_any_brain_eqtl,brain_eqtl_max_slope,brain_eqtl_max_neg_log10_pval,has_re2g_link,re2g_max_score,re2g_total_elements,has_both_eqtl_and_re2g
SCZ_LOC_2_37576136_rs3770752,2,rs3770752,37576136,1.741e-12,0.0592966816705476,5,-0.20966345903380423,ENSG00000003509,NDUFAF7,protein_coding,344505,16,0,1,0.3450939655303955,7.428214785003391,1,0.9999974816700624,3,1
SCZ_LOC_2_37576136_rs3770752,2,rs3770752,37576136,1.741e-12,0.0592966816705476,7,-0.2327086024683955,ENSG00000008869,HEATR5B,protein_coding,491764,25,0,1,0.9542429447174072,5.208876024274536,1,0.9999865325990658,2,1
SCZ_LOC_2_37576136_rs3770752,2,rs3770752,37576136,1.741e-12,0.0592966816705476,8,-0.258066696336905,ENSG00000152133,GPATCH11,protein_coding,491618,24,0,1,0.34697529673576355,4.612368898178442,1,0.9999864777284873,2,1
SCZ_LOC_2_37576136_rs3770752,2,rs3770752,37576136,1.741e-12,0.0592966816705476,9,-0.26016293551232905,ENSG00000218739,CEBPZOS,protein_coding,379648,21,0,1,0.5076356530189514,11.616010202486546,1,0.9999988554061312,4,1
SCZ_LOC_2_37576136_rs3770752,2,rs3770752,37576136,1.741e-12,0.0592966816705476,10,-0.2666332854928872,ENSG00000055332,EIF2AK2,protein_coding,418614,22,0,0,0.0,-0.0,1,0.9999988311631368,4,0
SCZ_LOC_2_37576136_rs3770752,2,rs3770752,37576136,1.741e-12,0.0592966816705476,11,-0.3148190460233847,ENSG00000298040,ENSG00000298040,lncRNA,39768,1,1,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_37576136_rs3770752,2,rs3770752,37576136,1.741e-12,0.0592966816705476,12,-0.3699272579879556,ENSG00000232973,CYP1B1-AS1,lncRNA,497311,26,0,1,0.41866353154182434,8.374695116181048,0,0.0,0,0
SCZ_LOC_2_37576136_rs3770752,2,rs3770752,37576136,1.741e-12,0.0592966816705476,13,-0.4619676059639924,ENSG00000115825,PRKD3,protein_coding,251303,13,0,1,0.48987165093421936,5.472686195819621,0,0.0,0,0
SCZ_LOC_2_37576136_rs3770752,2,rs3770752,37576136,1.741e-12,0.0592966816705476,14,-0.5321760255284016,ENSG00000272054,ENSG00000272054,lncRNA,367261,19,0,1,0.30179035663604736,4.822319943923126,0,0.0,0,0
SCZ_LOC_2_37576136_rs3770752,2,rs3770752,37576136,1.741e-12,0.0592966816705476,15,-0.6008034641908612,ENSG00000298063,ENSG00000298063,lncRNA,67824,2,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_37576136_rs3770752,2,rs3770752,37576136,1.741e-12,0.0592966816705476,16,-0.6854244940262295,ENSG00000236572,ENSG00000236572,lncRNA,168197,5,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_37576136_rs3770752,2,rs3770752,37576136,1.741e-12,0.0592966816705476,16,-0.6854244940262295,ENSG00000138068,SULT6B1,protein_coding,379538,20,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_37576136_rs3770752,2,rs3770752,37576136,1.741e-12,0.0592966816705476,16,-0.6854244940262295,ENSG00000115841,RMDN2,protein_coding,347051,18,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_37576136_rs3770752,2,rs3770752,37576136,1.741e-12,0.0592966816705476,16,-0.6854244940262295,ENSG00000235848,RMDN2-AS1,lncRNA,490905,23,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_37576136_rs3770752,2,rs3770752,37576136,1.741e-12,0.0592966816705476,16,-0.6854244940262295,ENSG00000285925,ENSG00000285925,lncRNA,232340,10,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_37576136_rs3770752,2,rs3770752,37576136,1.741e-12,0.0592966816705476,16,-0.6854244940262295,ENSG00000296467,ENSG00000296467,lncRNA,191690,7,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_37576136_rs3770752,2,rs3770752,37576136,1.741e-12,0.0592966816705476,16,-0.6854244940262295,ENSG00000237803,PIRAT1,lncRNA,340403,15,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_37576136_rs3770752,2,rs3770752,37576136,1.741e-12,0.0592966816705476,16,-0.6854244940262295,ENSG00000297981,ENSG00000297981,lncRNA,186193,6,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_37576136_rs3770752,2,rs3770752,37576136,1.741e-12,0.0592966816705476,16,-0.6854244940262295,ENSG00000298011,ENSG00000298011,lncRNA,222697,9,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_37576136_rs3770752,2,rs3770752,37576136,1.741e-12,0.0592966816705476,16,-0.6854244940262295,ENSG00000298085,ENSG00000298085,lncRNA,194997,8,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_37576136_rs3770752,2,rs3770752,37576136,1.741e-12,0.0592966816705476,16,-0.6854244940262295,ENSG00000298106,ENSG00000298106,lncRNA,280081,14,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_37576136_rs3770752,2,rs3770752,37576136,1.741e-12,0.0592966816705476,16,-0.6854244940262295,ENSG00000232028,PRKD3-DT,lncRNA,251240,12,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,1,0.7672175901253266,ENSG00000124356,STAMBP,protein_coding,9039,2,0,1,0.7568718194961548,6.2163056965882735,1,0.9999911938448238,4,1
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,2,0.223278533822961,ENSG00000293671,ENSG00000293671,lncRNA,19002,3,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,3,0.20963280196268846,ENSG00000187605,TET3,protein_coding,146955,13,0,0,0.0,-0.0,1,0.999999997619558,29,0
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,4,0.18681708300405483,ENSG00000286244,ENSG00000286244,lncRNA,19078,4,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,5,-0.020723060992792433,ENSG00000287250,ENSG00000287250,lncRNA,9004,1,1,1,0.46409571170806885,4.930917597482531,0,0.0,0,0
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,6,-0.08923795315526728,ENSG00000114978,MOB1A,protein_coding,340943,22,0,1,0.336610347032547,5.147258112856891,1,0.9999967837130564,3,1
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,7,-0.15378812740401077,ENSG00000144048,DUSP11,protein_coding,57782,7,0,0,0.0,-0.0,1,0.9999956664617264,2,0
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,8,-0.17860088716472577,ENSG00000114956,DGUOK,protein_coding,88871,9,0,1,0.6280784606933594,4.718423884434705,1,0.9999963394944604,4,1
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,9,-0.2408869636558908,ENSG00000144034,TPRKB,protein_coding,100555,10,0,1,0.43804827332496643,4.920884082410135,1,0.9999865705442912,2,1
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,10,-0.25158717340887504,ENSG00000188687,SLC4A5,protein_coding,505461,30,0,1,0.9146795868873596,7.313372138239268,0,0.0,0,0
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,11,-0.2694693743745327,ENSG00000187833,C2orf78,protein_coding,53772,5,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,12,-0.28943323076896166,ENSG00000144035,NAT8,protein_coding,195533,16,0,1,1.2763575315475464,6.528480035790456,0,0.0,0,0
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,13,-0.3071883396899845,ENSG00000116127,ALMS1,protein_coding,452197,28,0,1,0.2584896385669708,6.643810825925858,1,0.9999716826208076,3,1
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,14,-0.32813132786570276,ENSG00000065911,MTHFD2,protein_coding,348217,23,0,0,0.0,-0.0,1,0.9999931432334292,3,0
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,15,-0.37104876240144863,ENSG00000217702,ENSG00000217702,lncRNA,286010,19,0,1,1.5898189544677734,53.98886682290967,0,0.0,0,0
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,16,-0.4138080269475302,ENSG00000237883,DGUOK-AS1,lncRNA,148705,15,0,1,0.4715001583099365,5.638667434552963,0,0.0,0,0
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,17,-0.4517779003805184,ENSG00000163170,BOLA3,protein_coding,309957,21,0,1,0.3653656840324402,14.93267909495591,1,0.9999346607618632,4,1
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,18,-0.4889210045300808,ENSG00000225439,BOLA3-DT,lncRNA,309089,20,0,1,0.5064306259155273,28.653040881104,0,0.0,0,0
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,19,-0.5482523888334053,ENSG00000264324,ENSG00000264324,protein_coding,525422,31,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,19,-0.5482523888334053,ENSG00000310032,ENSG00000310032,lncRNA,569074,32,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,21,-0.5759933836085919,ENSG00000273245,ENSG00000273245,lncRNA,87169,8,0,1,0.3648071885108948,4.5026221461199665,0,0.0,0,0
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,22,-0.6372649150097673,ENSG00000163017,ACTG2,protein_coding,54359,6,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,22,-0.6372649150097673,ENSG00000290727,ALMS1P1,lncRNA,197232,17,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,24,-0.6854244940262295,ENSG00000230002,ALMS1-IT1,lncRNA,381191,26,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,24,-0.6854244940262295,ENSG00000284902,ENSG00000284902,lncRNA,368430,25,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,24,-0.6854244940262295,ENSG00000279070,ENSG00000279070,lncRNA,360605,24,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,24,-0.6854244940262295,ENSG00000235499,ENSG00000235499,lncRNA,147177,14,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,24,-0.6854244940262295,ENSG00000204872,NAT8B,protein_coding,136615,11,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,24,-0.6854244940262295,ENSG00000285068,ENSG00000285068,lncRNA,452264,29,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,24,-0.6854244940262295,ENSG00000295621,ENSG00000295621,lncRNA,387531,27,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,24,-0.6854244940262295,ENSG00000304628,ENSG00000304628,lncRNA,145741,12,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_73837955_rs6546857,2,rs6546857,73837955,8.702e-09,-0.0542027860143161,24,-0.6854244940262295,ENSG00000294996,ENSG00000294996,lncRNA,282386,18,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_97746526_rs7575796,2,rs7575796,97746526,5.307e-09,0.0988040690585806,1,0.25112081354661836,ENSG00000115085,ZAP70,protein_coding,32950,1,1,1,0.6820744872093201,14.020299107325593,0,0.0,0,0
SCZ_LOC_2_97746526_rs7575796,2,rs7575796,97746526,5.307e-09,0.0988040690585806,2,0.19124607019270334,ENSG00000168658,VWA3B,protein_coding,340590,10,0,1,1.061643362045288,4.632118450671849,1,0.99999697628739,25,1
SCZ_LOC_2_97746526_rs7575796,2,rs7575796,97746526,5.307e-09,0.0988040690585806,3,-0.01228424953810734,ENSG00000135976,ANKRD36,protein_coding,633373,19,0,1,1.2332686185836792,10.967224770499199,1,0.9999972834938872,8,1
SCZ_LOC_2_97746526_rs7575796,2,rs7575796,97746526,5.307e-09,0.0988040690585806,4,-0.01918413666607293,ENSG00000075568,TMEM131,protein_coding,249422,7,0,1,1.281153678894043,4.396850793997215,1,0.9999614674840428,3,1
SCZ_LOC_2_97746526_rs7575796,2,rs7575796,97746526,5.307e-09,0.0988040690585806,5,-0.07669417308163759,ENSG00000115073,ACTR1B,protein_coding,82482,3,0,1,0.5368325114250183,11.062950954061241,1,0.9999925669586354,4,1
SCZ_LOC_2_97746526_rs7575796,2,rs7575796,97746526,5.307e-09,0.0988040690585806,6,-0.15392886758253135,ENSG00000196912,ANKRD36B,protein_coding,156649,6,0,1,1.1956530809402466,20.366908006764287,1,0.9999971157525916,3,1
SCZ_LOC_2_97746526_rs7575796,2,rs7575796,97746526,5.307e-09,0.0988040690585806,7,-0.2334720330772897,ENSG00000135940,COX5B,protein_coding,100464,4,0,1,0.6821441054344177,7.496857335769546,1,0.999986077018298,2,1
SCZ_LOC_2_97746526_rs7575796,2,rs7575796,97746526,5.307e-09,0.0988040690585806,8,-0.23702452280467476,ENSG00000228486,C2orf92,protein_coding,82309,2,0,1,1.1693508625030518,7.258013364694913,0,0.0,0,0
SCZ_LOC_2_97746526_rs7575796,2,rs7575796,97746526,5.307e-09,0.0988040690585806,9,-0.37104876240144863,ENSG00000230606,APPAT,lncRNA,309129,8,0,1,1.4637956619262695,63.07222185340146,0,0.0,0,0
SCZ_LOC_2_97746526_rs7575796,2,rs7575796,97746526,5.307e-09,0.0988040690585806,10,-0.5482523888334053,ENSG00000222000,ENSG00000222000,lncRNA,609479,18,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_97746526_rs7575796,2,rs7575796,97746526,5.307e-09,0.0988040690585806,11,-0.6372649150097673,ENSG00000286036,ENSG00000286036,lncRNA,127888,5,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_97746526_rs7575796,2,rs7575796,97746526,5.307e-09,0.0988040690585806,12,-0.6854244940262295,ENSG00000237837,ENSG00000237837,lncRNA,444797,15,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_97746526_rs7575796,2,rs7575796,97746526,5.307e-09,0.0988040690585806,12,-0.6854244940262295,ENSG00000296263,ENSG00000296263,lncRNA,313965,9,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_97746526_rs7575796,2,rs7575796,97746526,5.307e-09,0.0988040690585806,12,-0.6854244940262295,ENSG00000300949,ENSG00000300949,lncRNA,444898,16,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_97746526_rs7575796,2,rs7575796,97746526,5.307e-09,0.0988040690585806,12,-0.6854244940262295,ENSG00000277701,ENSG00000277701,lncRNA,470057,17,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_97746526_rs7575796,2,rs7575796,97746526,5.307e-09,0.0988040690585806,12,-0.6854244940262295,ENSG00000301791,ENSG00000301791,lncRNA,354062,12,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_97746526_rs7575796,2,rs7575796,97746526,5.307e-09,0.0988040690585806,12,-0.6854244940262295,ENSG00000278766,ENSG00000278766,lncRNA,341116,11,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_97746526_rs7575796,2,rs7575796,97746526,5.307e-09,0.0988040690585806,12,-0.6854244940262295,ENSG00000305674,ENSG00000305674,lncRNA,429767,14,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_2_97746526_rs7575796,2,rs7575796,97746526,5.307e-09,0.0988040690585806,12,-0.6854244940262295,ENSG00000309695,ENSG00000309695,lncRNA,403007,13,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_3_107284595_rs709530,3,rs709530,107284595,2.289e-08,0.0509972505709038,1,0.8146131518023778,ENSG00000243701,DUBR,lncRNA,63851,3,0,1,0.935725212097168,8.934052222341805,1,0.9999988141993597,7,1
SCZ_LOC_3_107284595_rs709530,3,rs709530,107284595,2.289e-08,0.0509972505709038,2,0.3732687938850846,ENSG00000242759,LINC00882,lncRNA,43924,1,1,0,0.0,-0.0,1,0.9999966781942644,7,0
SCZ_LOC_3_107284595_rs709530,3,rs709530,107284595,2.289e-08,0.0509972505709038,3,0.25445250237179334,ENSG00000114439,BBX,protein_coding,238341,8,0,0,0.0,-0.0,1,0.9999983165306712,5,0
SCZ_LOC_3_107284595_rs709530,3,rs709530,107284595,2.289e-08,0.0509972505709038,4,0.14625833490777101,ENSG00000239828,CCDC54-AS1,lncRNA,136761,6,0,1,0.5342350006103516,5.6547003298817256,0,0.0,0,0
SCZ_LOC_3_107284595_rs709530,3,rs709530,107284595,2.289e-08,0.0509972505709038,5,0.14204322881970738,ENSG00000273125,LINC01990,lncRNA,110106,5,0,1,0.5520500540733337,9.709382022959398,1,0.9999982596141564,9,1
SCZ_LOC_3_107284595_rs709530,3,rs709530,107284595,2.289e-08,0.0509972505709038,6,-0.19907096312218184,ENSG00000272597,ENSG00000272597,lncRNA,44835,2,0,1,0.9831527471542358,5.841493773815753,0,0.0,0,0
SCZ_LOC_3_107284595_rs709530,3,rs709530,107284595,2.289e-08,0.0509972505709038,7,-0.6372649150097673,ENSG00000138483,CCDC54,protein_coding,92844,4,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_3_107284595_rs709530,3,rs709530,107284595,2.289e-08,0.0509972505709038,8,-0.6854244940262295,ENSG00000286956,ENSG00000286956,lncRNA,238569,9,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_3_107284595_rs709530,3,rs709530,107284595,2.289e-08,0.0509972505709038,8,-0.6854244940262295,ENSG00000294889,ENSG00000294889,lncRNA,413629,10,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_3_107284595_rs709530,3,rs709530,107284595,2.289e-08,0.0509972505709038,8,-0.6854244940262295,ENSG00000298670,ENSG00000298670,lncRNA,146170,7,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_3_136153468_rs10935184,3,rs10935184,136153468,7.934e-15,0.0608975257512388,1,0.6909707650768135,ENSG00000174579,MSL2,protein_coding,43773,1,1,1,0.6139005422592163,4.085780564203932,1,0.9999999931477436,4,1
SCZ_LOC_3_136153468_rs10935184,3,rs10935184,136153468,7.934e-15,0.0608975257512388,2,0.4725207555679702,ENSG00000073711,PPP2R3A,protein_coding,187740,4,0,1,0.3300265371799469,4.814646674351218,1,0.9999970453513104,6,1
SCZ_LOC_3_136153468_rs10935184,3,rs10935184,136153468,7.934e-15,0.0608975257512388,3,0.18023506183546484,ENSG00000118007,STAG1,protein_coding,598935,8,0,0,0.0,-0.0,1,0.9999940590103832,7,0
SCZ_LOC_3_136153468_rs10935184,3,rs10935184,136153468,7.934e-15,0.0608975257512388,4,-0.09829949581239575,ENSG00000114054,PCCB,protein_coding,96872,3,0,1,0.9872938394546509,18.305653495856788,1,0.9999734423391876,4,1
SCZ_LOC_3_136153468_rs10935184,3,rs10935184,136153468,7.934e-15,0.0608975257512388,5,-0.365285511577554,ENSG00000273455,ENSG00000273455,lncRNA,65555,2,0,1,1.7663681507110596,4.440141337587618,0,0.0,0,0
SCZ_LOC_3_136153468_rs10935184,3,rs10935184,136153468,7.934e-15,0.0608975257512388,6,-0.5482523888334053,ENSG00000302799,ENSG00000302799,lncRNA,494865,7,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_3_136153468_rs10935184,3,rs10935184,136153468,7.934e-15,0.0608975257512388,7,-0.6854244940262295,ENSG00000304443,ENSG00000304443,lncRNA,312822,5,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_3_136153468_rs10935184,3,rs10935184,136153468,7.934e-15,0.0608975257512388,7,-0.6854244940262295,ENSG00000306357,ENSG00000306357,lncRNA,401294,6,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_3_16868616_rs1866862,3,rs1866862,16868616,8.498e-11,-0.0499047851286405,1,0.20088485977749468,ENSG00000154822,PLCL2,protein_coding,65965,2,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_3_16868616_rs1866862,3,rs1866862,16868616,8.498e-11,-0.0499047851286405,1,0.20088485977749468,ENSG00000299166,ENSG00000299166,lncRNA,65436,1,1,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_3_16868616_rs1866862,3,rs1866862,16868616,8.498e-11,-0.0499047851286405,3,0.06004381995884698,ENSG00000131378,RFTN1,protein_coding,354590,12,0,0,0.0,-0.0,1,0.9999999976333352,36,0
SCZ_LOC_3_16868616_rs1866862,3,rs1866862,16868616,8.498e-11,-0.0499047851286405,4,-0.1867628338114475,ENSG00000131374,TBC1D5,protein_coding,1576201,16,0,1,0.5506687164306641,5.065983959980193,1,0.9999684439774248,2,1
SCZ_LOC_3_16868616_rs1866862,3,rs1866862,16868616,8.498e-11,-0.0499047851286405,5,-0.3210129873151262,ENSG00000288050,ENSG00000288050,lncRNA,424076,14,0,1,0.9849962592124939,6.828095399136948,0,0.0,0,0
SCZ_LOC_3_16868616_rs1866862,3,rs1866862,16868616,8.498e-11,-0.0499047851286405,6,-0.5482523888334053,ENSG00000287377,ENSG00000287377,lncRNA,507268,15,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_3_16868616_rs1866862,3,rs1866862,16868616,8.498e-11,-0.0499047851286405,7,-0.6008034641908612,ENSG00000303350,ENSG00000303350,lncRNA,103840,3,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_3_16868616_rs1866862,3,rs1866862,16868616,8.498e-11,-0.0499047851286405,8,-0.6854244940262295,ENSG00000092345,DAZL,protein_coding,198310,6,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_3_16868616_rs1866862,3,rs1866862,16868616,8.498e-11,-0.0499047851286405,8,-0.6854244940262295,ENSG00000293841,ENSG00000293841,lncRNA,345611,11,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_3_16868616_rs1866862,3,rs1866862,16868616,8.498e-11,-0.0499047851286405,8,-0.6854244940262295,ENSG00000294551,ENSG00000294551,lncRNA,261877,8,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_3_16868616_rs1866862,3,rs1866862,16868616,8.498e-11,-0.0499047851286405,8,-0.6854244940262295,ENSG00000297918,ENSG00000297918,lncRNA,395916,13,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_3_16868616_rs1866862,3,rs1866862,16868616,8.498e-11,-0.0499047851286405,8,-0.6854244940262295,ENSG00000285731,ENSG00000285731,lncRNA,272234,9,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_3_16868616_rs1866862,3,rs1866862,16868616,8.498e-11,-0.0499047851286405,8,-0.6854244940262295,ENSG00000305017,ENSG00000305017,lncRNA,246522,7,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_3_16868616_rs1866862,3,rs1866862,16868616,8.498e-11,-0.0499047851286405,8,-0.6854244940262295,ENSG00000226441,PLCL2-AS1,lncRNA,187529,5,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_3_16868616_rs1866862,3,rs1866862,16868616,8.498e-11,-0.0499047851286405,8,-0.6854244940262295,ENSG00000229271,ENSG00000229271,lncRNA,163973,4,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_3_16868616_rs1866862,3,rs1866862,16868616,8.498e-11,-0.0499047851286405,8,-0.6854244940262295,ENSG00000233570,LINC00690,lncRNA,343845,10,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_3_36844522_rs4678552,3,rs4678552,36844522,3.192e-10,-0.0538017009683557,1,0.8146131518023778,ENSG00000168016,TRANK1,protein_coding,100535,4,0,1,0.6165340542793274,6.10751626898896,1,0.9999996866747828,10,1
SCZ_LOC_3_36844522_rs4678552,3,rs4678552,36844522,3.192e-10,-0.0538017009683557,2,-0.08431883887515214,ENSG00000093167,LRRFIP2,protein_coding,339167,10,0,1,0.6480016708374023,8.876500007190248,1,0.9999544029198276,3,1
SCZ_LOC_3_36844522_rs4678552,3,rs4678552,36844522,3.192e-10,-0.0538017009683557,3,-0.12549894094944983,ENSG00000279727,LINC02033,lncRNA,22024,1,1,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_3_36844522_rs4678552,3,rs4678552,36844522,3.192e-10,-0.0538017009683557,4,-0.18677990943550152,ENSG00000144681,STAC,protein_coding,464019,16,0,0,0.0,-0.0,1,0.9999770147239868,6,0
SCZ_LOC_3_36844522_rs4678552,3,rs4678552,36844522,3.192e-10,-0.0538017009683557,5,-0.18945093679750258,ENSG00000178567,EPM2AIP1,protein_coding,148609,6,0,1,0.5978215336799622,5.540922530677848,1,0.9999910507629,2,1
SCZ_LOC_3_36844522_rs4678552,3,rs4678552,36844522,3.192e-10,-0.0538017009683557,6,-0.19742785462957396,ENSG00000292977,ENSG00000292977,lncRNA,32164,2,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_3_36844522_rs4678552,3,rs4678552,36844522,3.192e-10,-0.0538017009683557,7,-0.23182152407780127,ENSG00000144674,GOLGA4,protein_coding,398669,14,0,1,0.25286978483200073,5.683291006912178,1,0.9999861572997594,5,1
SCZ_LOC_3_36844522_rs4678552,3,rs4678552,36844522,3.192e-10,-0.0538017009683557,8,-0.2886706762723635,ENSG00000270194,GOLGA4-AS1,lncRNA,399680,15,0,1,1.2220615148544312,7.258982445764634,0,0.0,0,0
SCZ_LOC_3_36844522_rs4678552,3,rs4678552,36844522,3.192e-10,-0.0538017009683557,9,-0.3589665469976191,ENSG00000271993,ENSG00000271993,lncRNA,337585,9,0,1,1.4882761240005493,6.073359000671671,0,0.0,0,0
SCZ_LOC_3_36844522_rs4678552,3,rs4678552,36844522,3.192e-10,-0.0538017009683557,10,-0.4475549956930333,ENSG00000163673,DCLK3,protein_coding,79969,3,0,1,0.1824401468038559,4.797546231183994,0,0.0,0,0
SCZ_LOC_3_36844522_rs4678552,3,rs4678552,36844522,3.192e-10,-0.0538017009683557,11,-0.6148875258523598,ENSG00000076242,MLH1,protein_coding,148704,7,0,0,0.0,-0.0,1,0.9997980470738508,2,0
